ENSG	ENTREZID	GENETYPE	SYMBOL	GENENAME	log2FoldChange	V	classification	specific.factor
214	ENSG00000013016	30845	protein-coding	EHD3	EH domain containing 3	-0.335598390950559	0.0930231413555778	basal	NA
215	ENSG00000013275	5704	protein-coding	PSMC4	proteasome 26S subunit, ATPase 4	-0.0252491301236239	0.0366432151434336	basal	NA
216	ENSG00000013288	23324	protein-coding	MAN2B2	mannosidase alpha class 2B member 2	-0.0634241561841757	0.0153519643997906	basal	NA
217	ENSG00000013293	57709	protein-coding	SLC7A14	solute carrier family 7 member 14	0.0421200619976979	0.0139428945615134	basal	NA
218	ENSG00000013297	5010	protein-coding	CLDN11	claudin 11	0.602913713302107	0.15559667576881	basal	NA
219	ENSG00000013306	51629	protein-coding	SLC25A39	solute carrier family 25 member 39	0.0163233612404558	0.00322392589658023	basal	NA
220	ENSG00000013364	9961	protein-coding	MVP	major vault protein	-0.33389887340453	0.0331093061265004	basal	NA
221	ENSG00000013374	51667	protein-coding	NUB1	negative regulator of ubiquitin like proteins 1	-0.0618409520642521	0.0126778516143184	basal	NA
222	ENSG00000013375	5238	protein-coding	PGM3	phosphoglucomutase 3	-0.0219975513762485	0.0132922788800221	basal	NA
223	ENSG00000013392	112611	protein-coding	RWDD2A	RWD domain containing 2A	-0.0266837746623812	0.0122777063249553	basal	NA
224	ENSG00000013441	1195	protein-coding	CLK1	CDC like kinase 1	-0.0480162176149189	0.0202598051327722	basal	NA
225	ENSG00000013503	55703	protein-coding	POLR3B	RNA polymerase III subunit B	0.0616715227501483	0.0168451511291683	basal	NA
226	ENSG00000013523	23357	protein-coding	ANGEL1	angel homolog 1	-0.0475982892332117	0.0165432695902572	basal	NA
227	ENSG00000013561	9604	protein-coding	RNF14	ring finger protein 14	0.000893912857848614	0.0133365040302016	basal	NA
228	ENSG00000013563	1774	protein-coding	DNASE1L1	deoxyribonuclease 1 like 1	-0.397120288848696	0.0731880752315351	basal	NA
229	ENSG00000013573	1663	protein-coding	DDX11	DEAD/H-box helicase 11	0.0266249398551195	0.00669984127711139	basal	NA
230	ENSG00000013583	50865	protein-coding	HEBP1	heme binding protein 1	-0.042865665086491	0.00836719411848171	basal	NA
231	ENSG00000013619	10046	protein-coding	MAMLD1	mastermind like domain containing 1	-0.0373235925133547	0.637990331501393	basal	NA
232	ENSG00000013810	10460	protein-coding	TACC3	transforming acidic coiled-coil containing protein 3	0.163393854242637	0.08251983150153	basal	NA
233	ENSG00000014123	23376	protein-coding	UFL1	UFM1 specific ligase 1	0.00578957443486992	0.0188773145779518	basal	NA
234	ENSG00000014138	23649	protein-coding	POLA2	DNA polymerase alpha 2, accessory subunit	0.0578485985955347	0.0236260040281156	basal	NA
235	ENSG00000014164	23144	protein-coding	ZC3H3	zinc finger CCCH-type containing 3	-0.0112363858502842	0.0059462771322903	basal	NA
236	ENSG00000014216	823	protein-coding	CAPN1	calpain 1	-0.324634764709347	0.132920485808307	basal	NA
237	ENSG00000014641	4190	protein-coding	MDH1	malate dehydrogenase 1	0.0165855087364297	0.0019843993760101	basal	NA
238	ENSG00000014824	10463	protein-coding	SLC30A9	solute carrier family 30 member 9	0.00785397247198385	0.0081241588284877	basal	NA
239	ENSG00000014914	10903	protein-coding	MTMR11	myotubularin related protein 11	-0.157384719644769	0.0215354775116044	basal	NA
240	ENSG00000014919	1355	protein-coding	COX15	cytochrome c oxidase assembly homolog COX15	0.00065368747009632	0.0170619354774631	basal	NA
241	ENSG00000015153	10138	protein-coding	YAF2	YY1 associated factor 2	-0.138799189009785	0.0278877951468941	basal	NA
242	ENSG00000015171	10771	protein-coding	ZMYND11	zinc finger MYND-type containing 11	0.0446336348228009	0.0284152812738039	basal	NA
243	ENSG00000015475	637	protein-coding	BID	BH3 interacting domain death agonist	-0.010853745480336	0.00248776984762368	basal	NA
244	ENSG00000015479	9782	protein-coding	MATR3	matrin 3	0.0919505558513415	0.028336366624879	basal	NA
245	ENSG00000015532	64132	protein-coding	XYLT2	xylosyltransferase 2	-0.161285541381681	0.0817650065487363	basal	NA
246	ENSG00000015568	84220	protein-coding	RGPD5	RANBP2 like and GRIP domain containing 5	-0.116081890333922	0.0754119978602686	basal	NA
247	ENSG00000015676	23386	protein-coding	NUDCD3	NudC domain containing 3	0.00847633449082215	0.0103374506614578	basal	NA
248	ENSG00000016864	55830	protein-coding	GLT8D1	glycosyltransferase 8 domain containing 1	0.00034538796506125	0.13794012737649	basal	NA
249	ENSG00000017260	27032	protein-coding	ATP2C1	ATPase secretory pathway Ca2+ transporting 1	-0.0561527516400324	0.0173382553407367	basal	NA
250	ENSG00000017483	92745	protein-coding	SLC38A5	solute carrier family 38 member 5	-0.53200154693599	0.165185146473338	basal	NA
251	ENSG00000017797	10928	protein-coding	RALBP1	ralA binding protein 1	-0.0161492150909895	0.00374941477567561	basal	NA
252	ENSG00000018189	22902	protein-coding	RUFY3	RUN and FYVE domain containing 3	-0.00949254751550231	0.00558352412620495	basal	NA
253	ENSG00000018408	25937	protein-coding	WWTR1	WW domain containing transcription regulator 1	-0.204074486261902	0.236938880214197	basal	NA
254	ENSG00000018510	8540	protein-coding	AGPS	alkylglycerone phosphate synthase	0.753238207982106	0.293753853360266	basal	NA
255	ENSG00000018610	63932	protein-coding	STEEP1	STING1 ER exit protein 1	-0.134083935140211	0.0239556105802545	basal	NA
256	ENSG00000018699	55622	protein-coding	TTC27	tetratricopeptide repeat domain 27	-0.00944267777479458	0.00526972868455305	basal	NA
257	ENSG00000018869	147948	protein-coding	ZNF582	zinc finger protein 582	0.0172727956077012	0.00333075296956023	basal	NA
258	ENSG00000019144	23187	protein-coding	PHLDB1	pleckstrin homology like domain family B member 1	-0.160053571254961	0.0556533826523348	basal	NA
259	ENSG00000019549	6591	protein-coding	SNAI2	snail family transcriptional repressor 2	0.0133692442074035	0.0245883962671655	basal	NA
260	ENSG00000019582	972	protein-coding	CD74	CD74 molecule	-0.63890481995362	0.227948964496143	basal	NA
261	ENSG00000019991	3082	protein-coding	HGF	hepatocyte growth factor	-0.980047835344019	0.308205687058991	similar	NA
262	ENSG00000019995	54764	protein-coding	ZRANB1	zinc finger RANBP2-type containing 1	-0.0477099953568429	0.00454842710826656	basal	NA
263	ENSG00000020129	23154	protein-coding	NCDN	neurochondrin	0.0729827906786863	0.0169385385773512	basal	NA
264	ENSG00000020181	25960	protein-coding	ADGRA2	adhesion G protein-coupled receptor A2	-0.0518130801391579	0.0321172499694924	basal	NA
265	ENSG00000020256	55734	protein-coding	ZFP64	ZFP64 zinc finger protein	-0.278232657099597	0.0387272756507038	basal	NA
266	ENSG00000020426	4331	protein-coding	MNAT1	MNAT1 component of CDK activating kinase	-0.257454922704344	0.121157579190719	basal	NA
267	ENSG00000020577	23034	protein-coding	SAMD4A	sterile alpha motif domain containing 4A	0.370905454064859	0.0560778904368771	basal	NA
268	ENSG00000020922	4361	protein-coding	MRE11	MRE11 homolog, double strand break repair nuclease	0.0305056520650292	0.0590360814767318	basal	NA
269	ENSG00000021355	1992	protein-coding	SERPINB1	serpin family B member 1	-0.367982291334861	0.15222797439462	basal	NA
270	ENSG00000021574	6683	protein-coding	SPAST	spastin	0.0470014481083642	0.0184734234905372	basal	NA
271	ENSG00000021762	114879	protein-coding	OSBPL5	oxysterol binding protein like 5	-0.0310650896576477	0.00766863313361436	basal	NA
272	ENSG00000021776	9716	protein-coding	AQR	aquarius intron-binding spliceosomal factor	-0.0268742128315906	0.0410645513318583	basal	NA
273	ENSG00000021826	1373	protein-coding	CPS1	carbamoyl-phosphate synthase 1	-0.229747382991443	0.099422472564047	basal	NA
274	ENSG00000022267	2273	protein-coding	FHL1	four and a half LIM domains 1	-0.0551119726144514	0.0203031992859866	basal	NA
275	ENSG00000022277	51507	protein-coding	RTF2	replication termination factor 2	-0.044228859982442	0.0171904046746499	basal	NA
276	ENSG00000022840	9921	protein-coding	RNF10	ring finger protein 10	0.0489937832348478	0.0260757184811846	basal	NA
277	ENSG00000023041	64429	protein-coding	ZDHHC6	zinc finger DHHC-type palmitoyltransferase 6	0.0972273173336196	0.0270303456034781	basal	NA
278	ENSG00000023171	57476	protein-coding	GRAMD1B	GRAM domain containing 1B	0.0747358948693229	0.0343094566455895	basal	NA
279	ENSG00000023191	6050	protein-coding	RNH1	ribonuclease/angiogenin inhibitor 1	-0.208162230090844	0.0332317630889878	basal	NA
280	ENSG00000023228	4719	protein-coding	NDUFS1	NADH:ubiquinone oxidoreductase core subunit S1	0.0353029934883169	0.0115986141295734	basal	NA
281	ENSG00000023287	9821	protein-coding	RB1CC1	RB1 inducible coiled-coil 1	0.0495606806978191	0.00582492249833858	basal	NA
282	ENSG00000023318	23071	protein-coding	ERP44	endoplasmic reticulum protein 44	-0.0144127943864395	0.0138196726180236	basal	NA
283	ENSG00000023330	211	protein-coding	ALAS1	5'-aminolevulinate synthase 1	-0.0800702943334144	0.0113228437900791	basal	NA
284	ENSG00000023516	11215	protein-coding	AKAP11	A-kinase anchoring protein 11	-0.0259467899112078	0.0052743481395245	basal	NA
285	ENSG00000023572	51022	protein-coding	GLRX2	glutaredoxin 2	-0.149449916391967	0.0635211372170305	basal	NA
286	ENSG00000023608	6617	protein-coding	SNAPC1	small nuclear RNA activating complex polypeptide 1	0.0587156593447349	0.0123474626527532	basal	NA
287	ENSG00000023697	51071	protein-coding	DERA	deoxyribose-phosphate aldolase	0.0654804130958269	0.0186060567474602	basal	NA
288	ENSG00000023734	11171	protein-coding	STRAP	serine/threonine kinase receptor associated protein	0.032235650892262	0.00874026128545752	basal	NA
289	ENSG00000023902	51177	protein-coding	PLEKHO1	pleckstrin homology domain containing O1	0.185924732043752	0.0377340109789886	basal	NA
290	ENSG00000023909	2730	protein-coding	GCLM	glutamate-cysteine ligase modifier subunit	0.309061604966372	0.32920295957355	basal	NA
291	ENSG00000024048	23304	protein-coding	UBR2	ubiquitin protein ligase E3 component n-recognin 2	0.0268577602130415	0.00978468435146804	basal	NA
292	ENSG00000024422	30846	protein-coding	EHD2	EH domain containing 2	-0.0444678825826443	0.009801270994513	basal	NA
293	ENSG00000024526	55635	protein-coding	DEPDC1	DEP domain containing 1	0.14112150605919	0.0366788870261969	basal	NA
294	ENSG00000024862	25901	protein-coding	CCDC28A	coiled-coil domain containing 28A	0.000125038143045991	0.00525438316405597	basal	NA
295	ENSG00000025156	3298	protein-coding	HSF2	heat shock transcription factor 2	-0.0101073562894105	0.0141598059459624	basal	NA
296	ENSG00000025293	51230	protein-coding	PHF20	PHD finger protein 20	-0.0389945371462116	0.0147296565850798	basal	NA
297	ENSG00000025434	10062	protein-coding	NR1H3	nuclear receptor subfamily 1 group H member 3	0.0669176001877807	0.0402372480544977	basal	NA
298	ENSG00000025708	1890	protein-coding	TYMP	thymidine phosphorylase	0.098940957780764	0.683383862241212	basal	NA
299	ENSG00000025770	29781	protein-coding	NCAPH2	non-SMC condensin II complex subunit H2	-0.0494931085594325	0.0129952891933071	basal	NA
300	ENSG00000025772	10953	protein-coding	TOMM34	translocase of outer mitochondrial membrane 34	-0.197414714233732	0.0318146462990107	basal	NA
301	ENSG00000025796	11231	protein-coding	SEC63	SEC63 homolog, protein translocation regulator	0.0765972045310751	0.00667079757696215	basal	NA
302	ENSG00000025800	23633	protein-coding	KPNA6	karyopherin subunit alpha 6	-0.295703413281022	0.0457759213704889	basal	NA
303	ENSG00000026025	7431	protein-coding	VIM	vimentin	-0.12716913698466	0.0383611856196208	basal	NA
304	ENSG00000026036	100533107	ncRNA	RTEL1-TNFRSF6B	RTEL1-TNFRSF6B readthrough (NMD candidate)	-0.00773125327074533	0.0165641579629554	basal	NA
305	ENSG00000026103	355	protein-coding	FAS	Fas cell surface death receptor	0.112639878975092	0.0236561403649636	basal	NA
306	ENSG00000026297	8635	protein-coding	RNASET2	ribonuclease T2	-0.116485794853969	0.181840340747579	basal	NA
307	ENSG00000026508	960	protein-coding	CD44	CD44 molecule (Indian blood group)	-0.0132518757926343	0.00772102208032799	basal	NA
308	ENSG00000026652	56895	protein-coding	AGPAT4	1-acylglycerol-3-phosphate O-acyltransferase 4	0.038895803148076	0.0255826412282003	basal	NA
309	ENSG00000026950	11119	protein-coding	BTN3A1	butyrophilin subfamily 3 member A1	-0.294359300305152	0.107510432200136	basal	NA
310	ENSG00000027001	4285	protein-coding	MIPEP	mitochondrial intermediate peptidase	0.0139528961858107	0.00648904264636594	basal	NA
311	ENSG00000027697	3459	protein-coding	IFNGR1	interferon gamma receptor 1	-0.0448770544046506	0.00627745438510488	basal	NA
312	ENSG00000027847	11285	protein-coding	B4GALT7	beta-1,4-galactosyltransferase 7	-0.0178029061046655	0.00193716119633509	basal	NA
313	ENSG00000028116	7444	protein-coding	VRK2	VRK serine/threonine kinase 2	-0.0704266928939671	0.0162121692478841	basal	NA
314	ENSG00000028137	7133	protein-coding	TNFRSF1B	TNF receptor superfamily member 1B	-0.608969733627665	0.364506086631668	basal	NA
315	ENSG00000028203	55591	protein-coding	VEZT	vezatin, adherens junctions transmembrane protein	-0.0100155544220576	0.0190989314314438	basal	NA
316	ENSG00000028277	5452	protein-coding	POU2F2	POU class 2 homeobox 2	-0.0800682009868468	0.0607843830910207	basal	NA
317	ENSG00000028310	65980	protein-coding	BRD9	bromodomain containing 9	0.0319433453594417	0.17572063458915	basal	NA
318	ENSG00000028528	6642	protein-coding	SNX1	sorting nexin 1	0.0388119941933755	0.00781730826805744	basal	NA
319	ENSG00000028839	9519	protein-coding	TBPL1	TATA-box binding protein like 1	-0.305644340657341	0.110186973833669	basal	NA
320	ENSG00000029153	56938	protein-coding	BMAL2	basic helix-loop-helix ARNT like 2	0.0396086470518732	0.0195664463046915	basal	NA
321	ENSG00000029363	9774	protein-coding	BCLAF1	BCL2 associated transcription factor 1	0.172180048726257	0.0209078275901193	basal	NA
322	ENSG00000029364	55334	protein-coding	SLC39A9	solute carrier family 39 member 9	0.0361814023330278	0.0127509298026915	basal	NA
323	ENSG00000029639	51106	protein-coding	TFB1M	transcription factor B1, mitochondrial	0.0960385119212503	0.0105892943592568	basal	NA
324	ENSG00000029725	9135	protein-coding	RABEP1	rabaptin, RAB GTPase binding effector protein 1	-0.10270804674646	0.032403817184056	basal	NA
325	ENSG00000029993	3149	protein-coding	HMGB3	high mobility group box 3	0.146883142122836	0.0582336995090534	basal	NA
326	ENSG00000030066	23279	protein-coding	NUP160	nucleoporin 160	0.0306464580883211	0.0084087672474262	basal	NA
327	ENSG00000030110	578	protein-coding	BAK1	BCL2 antagonist/killer 1	0.0980971207413071	0.0284653832150814	basal	NA
328	ENSG00000030419	22807	protein-coding	IKZF2	IKAROS family zinc finger 2	-0.148472144509357	0.0131772093433133	basal	NA
329	ENSG00000030582	2896	protein-coding	GRN	granulin precursor	-0.0309651934587398	0.0127632112863992	basal	NA
330	ENSG00000031003	51306	protein-coding	FAM13B	family with sequence similarity 13 member B	-0.0580845125768532	0.0157652703043219	basal	NA
331	ENSG00000031081	57514	protein-coding	ARHGAP31	Rho GTPase activating protein 31	0.0475240639740641	0.0170857220754824	basal	NA
332	ENSG00000031691	55166	protein-coding	CENPQ	centromere protein Q	0.0360210917891299	0.0087190600742765	basal	NA
333	ENSG00000031698	6301	protein-coding	SARS1	seryl-tRNA synthetase 1	-0.0458120431470087	0.0363700196250837	basal	NA
334	ENSG00000031823	8498	protein-coding	RANBP3	RAN binding protein 3	-0.00973053499083741	0.0122265397642582	basal	NA
335	ENSG00000032219	5926	protein-coding	ARID4A	AT-rich interaction domain 4A	0.0102655831402078	0.0186909828716325	basal	NA
336	ENSG00000032389	7260	protein-coding	EIPR1	EARP complex and GARP complex interacting protein 1	0.0221808109277458	0.0181770663941388	basal	NA
337	ENSG00000032444	10908	protein-coding	PNPLA6	patatin like phospholipase domain containing 6	-0.264393213426561	0.072362803915091	basal	NA
338	ENSG00000032742	8100	protein-coding	IFT88	intraflagellar transport 88	0.0566261419995304	0.0124278918340648	basal	NA
339	ENSG00000033011	56052	protein-coding	ALG1	ALG1 chitobiosyldiphosphodolichol beta-mannosyltransferase	0.0358655033159961	0.00681763348627642	basal	NA
340	ENSG00000033030	55596	protein-coding	ZCCHC8	zinc finger CCHC-type containing 8	0.069713012332854	0.0204845121588934	basal	NA
341	ENSG00000033050	10061	protein-coding	ABCF2	ATP binding cassette subfamily F member 2	-0.00510427402110122	0.0155512943539347	basal	NA
342	ENSG00000033100	54480	protein-coding	CHPF2	chondroitin polymerizing factor 2	-0.055592282241028	0.0305139626499762	basal	NA
343	ENSG00000033170	2530	protein-coding	FUT8	fucosyltransferase 8	-0.0490394647443513	0.0174067795841804	basal	NA
344	ENSG00000033178	55236	protein-coding	UBA6	ubiquitin like modifier activating enzyme 6	-0.414316077698849	0.172407356988423	basal	NA
345	ENSG00000033327	9846	protein-coding	GAB2	GRB2 associated binding protein 2	0.117814934168909	0.0209488518367664	basal	NA
346	ENSG00000033627	535	protein-coding	ATP6V0A1	ATPase H+ transporting V0 subunit a1	0.393758491124534	0.19761003074086	basal	NA
347	ENSG00000033800	8554	protein-coding	PIAS1	protein inhibitor of activated STAT 1	0.0212085119113123	0.0383249197351966	basal	NA
348	ENSG00000033867	9497	protein-coding	SLC4A7	solute carrier family 4 member 7	0.263784238153747	0.68210477665902	basal	NA
349	ENSG00000034053	321	protein-coding	APBA2	amyloid beta precursor protein binding family A member 2	-0.0401548672115283	0.00861585176171045	basal	NA
350	ENSG00000034152	5606	protein-coding	MAP2K3	mitogen-activated protein kinase kinase 3	-0.537330984006171	0.157465488688513	basal	NA
351	ENSG00000034510	9168	protein-coding	TMSB10	thymosin beta 10	-0.325070912689114	0.038461137338671	basal	NA
352	ENSG00000034533	28990	protein-coding	ASTE1	asteroid homolog 1	0.035928238726353	0.0185307927136296	basal	NA
